latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°F),relative_humidity_2m (%),apparent_temperature (°F),precipitation (inch),weather_code (wmo code)
2024-08-22T17:00,75.2,43,71.6,0.000,1
2024-08-22T18:00,74.2,46,70.9,0.000,0
2024-08-22T19:00,72.1,51,70.6,0.000,0
2024-08-22T20:00,67.4,60,66.4,0.000,0
2024-08-22T21:00,64.8,74,64.5,0.000,0
2024-08-22T22:00,63.6,77,63.9,0.000,0
2024-08-22T23:00,62.0,82,62.2,0.000,0
2024-08-23T00:00,61.1,84,61.3,0.000,0
2024-08-23T01:00,59.9,87,60.0,0.000,0
2024-08-23T02:00,59.0,90,59.3,0.000,1
2024-08-23T03:00,58.1,92,58.1,0.000,0
2024-08-23T04:00,57.2,93,56.8,0.000,0
2024-08-23T05:00,56.5,95,56.4,0.000,0
2024-08-23T06:00,55.7,98,55.7,0.000,0
2024-08-23T07:00,58.1,96,59.5,0.000,0
2024-08-23T08:00,63.2,81,64.7,0.000,0
2024-08-23T09:00,69.8,66,71.4,0.000,0
2024-08-23T10:00,74.3,49,73.2,0.000,0
2024-08-23T11:00,76.2,43,75.1,0.000,0
2024-08-23T12:00,77.7,41,77.2,0.000,0
2024-08-23T13:00,78.6,39,78.5,0.000,0
2024-08-23T14:00,79.6,37,80.1,0.000,0
2024-08-23T15:00,80.2,36,80.4,0.000,0
2024-08-23T16:00,80.6,36,79.7,0.000,0
2024-08-23T17:00,81.1,35,78.5,0.000,1
2024-08-23T18:00,79.5,38,78.3,0.000,0
2024-08-23T19:00,74.9,53,74.8,0.000,0
2024-08-23T20:00,70.1,68,69.4,0.000,0
2024-08-23T21:00,68.6,72,69.2,0.000,0
2024-08-23T22:00,65.9,82,67.4,0.000,0
2024-08-23T23:00,63.8,90,65.2,0.000,0
2024-08-24T00:00,62.9,91,64.5,0.000,1
2024-08-24T01:00,62.2,90,63.7,0.000,1
2024-08-24T02:00,61.1,92,62.2,0.000,0
2024-08-24T03:00,59.9,93,60.4,0.000,0
2024-08-24T04:00,59.7,93,60.7,0.000,0
2024-08-24T05:00,58.5,95,58.9,0.000,0
2024-08-24T06:00,58.3,96,58.8,0.000,0
2024-08-24T07:00,60.0,94,61.4,0.000,0
2024-08-24T08:00,64.5,85,67.2,0.000,0
2024-08-24T09:00,70.5,71,73.5,0.000,0
2024-08-24T10:00,75.2,59,78.0,0.000,0
2024-08-24T11:00,78.8,47,80.9,0.000,1
2024-08-24T12:00,80.5,42,83.2,0.000,0
2024-08-24T13:00,82.7,38,86.2,0.000,1
2024-08-24T14:00,85.0,32,87.2,0.000,2
2024-08-24T15:00,85.2,33,86.3,0.000,1
2024-08-24T16:00,85.5,31,83.2,0.000,2
2024-08-24T17:00,84.4,32,81.0,0.000,2
2024-08-24T18:00,81.5,39,80.3,0.000,0
2024-08-24T19:00,77.0,53,78.4,0.000,0
2024-08-24T20:00,72.0,59,71.0,0.000,0
2024-08-24T21:00,70.7,65,70.7,0.000,1
2024-08-24T22:00,69.0,69,69.7,0.000,0
2024-08-24T23:00,66.6,78,67.6,0.000,0
2024-08-25T00:00,65.0,84,66.3,0.000,0
2024-08-25T01:00,63.6,88,64.8,0.000,0
2024-08-25T02:00,62.7,90,63.7,0.000,0
2024-08-25T03:00,62.1,90,62.9,0.000,1
2024-08-25T04:00,61.6,90,62.4,0.000,1
2024-08-25T05:00,61.4,90,62.5,0.000,1
2024-08-25T06:00,61.1,91,62.3,0.000,1
2024-08-25T07:00,62.7,86,63.8,0.000,1
2024-08-25T08:00,66.8,78,68.6,0.000,1
2024-08-25T09:00,72.6,68,75.3,0.000,0
2024-08-25T10:00,77.5,58,79.9,0.000,0
2024-08-25T11:00,81.1,51,84.4,0.000,0
2024-08-25T12:00,83.8,45,87.5,0.000,1
2024-08-25T13:00,85.1,42,88.5,0.000,1
2024-08-25T14:00,85.9,40,88.6,0.000,1
2024-08-25T15:00,86.0,40,87.9,0.004,51
2024-08-25T16:00,84.3,43,84.4,0.000,1
2024-08-25T17:00,81.3,51,80.8,0.004,51
2024-08-25T18:00,79.2,52,78.2,0.000,0
2024-08-25T19:00,76.1,56,75.3,0.000,0
2024-08-25T20:00,74.0,61,74.6,0.000,0
2024-08-25T21:00,74.1,60,73.2,0.000,0
2024-08-25T22:00,73.4,60,72.5,0.000,0
2024-08-25T23:00,72.3,63,71.7,0.000,0
2024-08-26T00:00,70.7,68,70.6,0.000,0
2024-08-26T01:00,69.3,72,70.6,0.000,0
2024-08-26T02:00,68.1,75,69.4,0.000,0
2024-08-26T03:00,67.2,77,68.3,0.000,0
2024-08-26T04:00,65.9,81,67.5,0.000,0
2024-08-26T05:00,65.0,85,66.7,0.000,0
2024-08-26T06:00,64.4,87,66.0,0.000,0
2024-08-26T07:00,65.3,85,66.5,0.000,0
2024-08-26T08:00,68.8,78,70.7,0.000,0
2024-08-26T09:00,73.0,71,75.9,0.000,0
2024-08-26T10:00,76.3,65,80.2,0.000,0
2024-08-26T11:00,79.5,58,83.8,0.000,0
2024-08-26T12:00,82.2,51,87.8,0.000,0
2024-08-26T13:00,83.4,47,89.1,0.000,0
2024-08-26T14:00,84.9,45,90.4,0.000,0
2024-08-26T15:00,85.5,44,89.8,0.000,0
2024-08-26T16:00,84.9,45,87.7,0.000,0
2024-08-26T17:00,82.5,51,84.1,0.000,1
2024-08-26T18:00,76.1,69,75.6,0.031,53
2024-08-26T19:00,73.7,75,76.7,0.004,51
2024-08-26T20:00,71.5,81,75.3,0.000,0
2024-08-26T21:00,69.9,90,74.6,0.000,0
2024-08-26T22:00,68.3,94,73.6,0.000,0
2024-08-26T23:00,67.7,95,72.4,0.000,0
2024-08-27T00:00,66.8,97,71.4,0.000,0
2024-08-27T01:00,65.7,98,70.0,0.000,0
2024-08-27T02:00,66.2,98,70.8,0.000,0
2024-08-27T03:00,64.4,98,67.9,0.000,0
2024-08-27T04:00,64.2,98,67.4,0.000,0
2024-08-27T05:00,63.6,99,66.6,0.000,0
2024-08-27T06:00,63.6,100,67.2,0.000,1
2024-08-27T07:00,65.0,99,68.9,0.000,1
2024-08-27T08:00,68.0,91,72.2,0.000,0
2024-08-27T09:00,71.6,87,76.5,0.000,1
2024-08-27T10:00,77.0,69,81.5,0.000,0
2024-08-27T11:00,80.6,55,85.4,0.000,0
2024-08-27T12:00,82.5,50,89.0,0.000,0
2024-08-27T13:00,84.0,48,90.1,0.000,0
2024-08-27T14:00,85.1,46,90.5,0.000,0
2024-08-27T15:00,85.4,47,89.3,0.000,1
2024-08-27T16:00,84.3,49,85.7,0.000,0
2024-08-27T17:00,81.3,52,80.2,0.000,0
2024-08-27T18:00,79.3,58,79.6,0.000,0
2024-08-27T19:00,77.0,66,78.2,0.000,0
2024-08-27T20:00,73.8,73,75.2,0.000,0
2024-08-27T21:00,72.6,81,75.6,0.000,1
2024-08-27T22:00,72.2,83,75.5,0.000,0
2024-08-27T23:00,72.0,84,75.1,0.000,1
2024-08-28T00:00,71.6,85,74.8,0.000,0
2024-08-28T01:00,71.2,86,74.1,0.000,0
2024-08-28T02:00,71.1,86,73.5,0.000,0
2024-08-28T03:00,70.7,87,73.0,0.000,0
2024-08-28T04:00,70.4,87,73.1,0.000,0
2024-08-28T05:00,70.5,85,72.8,0.000,0
2024-08-28T06:00,70.7,82,72.5,0.000,1
2024-08-28T07:00,71.5,79,73.1,0.000,1
2024-08-28T08:00,74.1,73,76.0,0.000,1
2024-08-28T09:00,78.6,67,81.3,0.000,2
2024-08-28T10:00,81.9,63,85.4,0.000,3
2024-08-28T11:00,84.9,60,88.9,0.000,0
2024-08-28T12:00,89.0,54,95.7,0.000,1
2024-08-28T13:00,91.1,51,97.3,0.000,0
2024-08-28T14:00,90.3,51,94.4,0.000,0
2024-08-28T15:00,91.6,49,97.7,0.000,0
2024-08-28T16:00,92.9,47,98.0,0.000,0
2024-08-28T17:00,93.2,47,97.3,0.000,0
2024-08-28T18:00,92.3,45,95.1,0.000,0
2024-08-28T19:00,89.3,49,92.7,0.000,1
2024-08-28T20:00,86.1,55,89.5,0.000,0
2024-08-28T21:00,77.1,86,85.7,0.000,1
2024-08-28T22:00,77.9,82,86.1,0.000,2
2024-08-28T23:00,76.3,89,84.1,0.000,2
2024-08-29T00:00,77.2,84,84.1,0.000,3
2024-08-29T01:00,75.9,83,80.7,0.000,1
2024-08-29T02:00,73.3,88,76.5,0.067,61
2024-08-29T03:00,71.9,90,75.1,0.071,61
2024-08-29T04:00,71.6,90,75.1,0.020,53
2024-08-29T05:00,70.3,87,72.7,0.000,1
2024-08-29T06:00,68.9,86,70.0,0.004,51
2024-08-29T07:00,68.0,84,68.4,0.004,51
2024-08-29T08:00,68.8,79,68.8,0.000,1
2024-08-29T09:00,73.2,66,72.5,0.000,1
2024-08-29T10:00,75.2,60,74.6,0.000,3
2024-08-29T11:00,76.7,58,76.6,0.000,3
2024-08-29T12:00,78.5,56,79.7,0.000,3
2024-08-29T13:00,80.0,56,83.1,0.000,3
2024-08-29T14:00,80.2,56,82.5,0.000,3
2024-08-29T15:00,79.2,58,80.8,0.000,3
2024-08-29T16:00,77.8,62,79.1,0.000,3
2024-08-29T17:00,76.0,65,76.7,0.000,3
2024-08-29T18:00,73.8,67,73.6,0.000,3
2024-08-29T19:00,71.6,70,70.5,0.000,1
2024-08-29T20:00,70.7,73,70.3,0.000,3
2024-08-29T21:00,69.3,74,69.3,0.008,51
2024-08-29T22:00,69.2,74,69.2,0.000,3
2024-08-29T23:00,68.8,76,68.5,0.008,51
2024-08-30T00:00,68.2,78,68.5,0.008,51
2024-08-30T01:00,67.8,79,68.1,0.008,51
2024-08-30T02:00,66.5,86,67.7,0.087,61
2024-08-30T03:00,66.1,88,67.5,0.047,55
2024-08-30T04:00,65.8,87,67.1,0.004,51
2024-08-30T05:00,65.1,88,65.9,0.000,3
2024-08-30T06:00,64.5,86,64.9,0.000,3
2024-08-30T07:00,64.6,83,65.0,0.000,3
2024-08-30T08:00,65.5,80,65.2,0.000,3
2024-08-30T09:00,66.9,75,66.1,0.000,0
2024-08-30T10:00,69.3,69,68.3,0.000,2
2024-08-30T11:00,72.4,61,71.5,0.000,3
2024-08-30T12:00,74.1,58,73.2,0.000,3
2024-08-30T13:00,74.7,55,73.6,0.000,3
2024-08-30T14:00,74.4,56,73.3,0.000,3
2024-08-30T15:00,73.1,59,71.2,0.000,3
2024-08-30T16:00,73.0,60,71.7,0.000,3
2024-08-30T17:00,72.4,64,71.4,0.000,3
2024-08-30T18:00,70.7,69,70.2,0.000,3
2024-08-30T19:00,69.6,72,69.2,0.000,1
2024-08-30T20:00,68.6,75,69.2,0.000,0
2024-08-30T21:00,67.4,77,68.5,0.000,2
2024-08-30T22:00,66.8,80,68.2,0.000,0
2024-08-30T23:00,65.2,87,67.5,0.000,0
2024-08-31T00:00,64.2,91,66.9,0.000,0
2024-08-31T01:00,64.0,92,66.9,0.000,1
2024-08-31T02:00,63.9,93,66.6,0.000,2
2024-08-31T03:00,63.6,94,66.1,0.000,3
2024-08-31T04:00,64.2,93,66.5,0.000,3
2024-08-31T05:00,64.4,94,67.3,0.000,1
2024-08-31T06:00,64.5,94,67.6,0.000,3
2024-08-31T07:00,65.2,92,68.1,0.000,3
2024-08-31T08:00,67.1,89,70.5,0.000,1
2024-08-31T09:00,72.4,76,75.5,0.000,2
2024-08-31T10:00,75.0,73,78.4,0.008,51
2024-08-31T11:00,74.9,74,77.6,0.012,51
2024-08-31T12:00,75.9,73,78.6,0.008,51
2024-08-31T13:00,77.2,71,79.8,0.008,51
2024-08-31T14:00,78.0,67,80.2,0.000,3
2024-08-31T15:00,77.8,66,79.5,0.000,3
2024-08-31T16:00,77.0,66,78.0,0.000,2
2024-08-31T17:00,76.5,67,77.3,0.000,1
2024-08-31T18:00,75.2,71,76.9,0.000,2
2024-08-31T19:00,73.8,74,75.5,0.000,1
2024-08-31T20:00,71.9,81,74.5,0.000,2
2024-08-31T21:00,71.0,88,74.7,0.000,2
2024-08-31T22:00,70.8,87,74.4,0.000,2
2024-08-31T23:00,70.4,88,74.1,0.000,1
2024-09-01T00:00,70.4,88,74.4,0.000,3
2024-09-01T01:00,70.5,89,74.8,0.000,1
2024-09-01T02:00,70.1,91,74.5,0.000,1
2024-09-01T03:00,69.8,93,74.3,0.000,1
2024-09-01T04:00,69.8,94,74.1,0.000,1
2024-09-01T05:00,69.8,94,73.8,0.000,1
2024-09-01T06:00,69.3,95,73.7,0.004,51
2024-09-01T07:00,69.5,95,74.0,0.004,51
2024-09-01T08:00,71.8,89,75.2,0.000,3
2024-09-01T09:00,74.0,87,78.7,0.004,51
2024-09-01T10:00,76.1,80,80.4,0.004,51
2024-09-01T11:00,78.4,74,82.2,0.004,51
2024-09-01T12:00,78.7,73,82.1,0.028,53
2024-09-01T13:00,79.5,71,82.6,0.039,55
2024-09-01T14:00,80.5,73,84.8,0.094,61
2024-09-01T15:00,82.3,67,86.0,0.008,51
2024-09-01T16:00,83.6,62,85.9,0.000,2
2024-09-01T17:00,84.1,58,86.3,0.000,1
2024-09-01T18:00,83.8,57,86.6,0.000,0
2024-09-01T19:00,80.7,61,84.6,0.000,0
2024-09-01T20:00,75.4,71,78.4,0.000,1
2024-09-01T21:00,73.9,86,79.7,0.000,1
2024-09-01T22:00,73.3,82,78.0,0.000,0
2024-09-01T23:00,72.0,80,75.7,0.000,1
2024-09-02T00:00,71.1,77,73.4,0.000,0
2024-09-02T01:00,70.8,75,72.0,0.000,0
2024-09-02T02:00,69.7,74,70.1,0.000,0
2024-09-02T03:00,68.5,74,68.6,0.000,1
2024-09-02T04:00,67.5,73,67.2,0.000,1
2024-09-02T05:00,67.1,69,65.1,0.000,1
2024-09-02T06:00,66.0,67,63.1,0.000,1
2024-09-02T07:00,65.4,69,62.8,0.000,2
2024-09-02T08:00,66.9,66,64.4,0.000,3
2024-09-02T09:00,67.1,67,65.0,0.000,3
2024-09-02T10:00,68.9,66,67.2,0.000,1
2024-09-02T11:00,73.2,59,72.0,0.000,0
2024-09-02T12:00,76.4,50,76.6,0.000,0
2024-09-02T13:00,77.9,46,78.1,0.000,0
2024-09-02T14:00,78.8,42,78.3,0.000,0
2024-09-02T15:00,78.7,40,76.5,0.000,0
2024-09-02T16:00,78.0,38,73.8,0.000,1
2024-09-02T17:00,77.2,37,72.0,0.000,0
2024-09-02T18:00,75.2,41,70.4,0.000,0
2024-09-02T19:00,72.1,46,67.4,0.000,0
2024-09-02T20:00,69.1,48,64.7,0.000,0
2024-09-02T21:00,67.4,50,61.9,0.000,0
2024-09-02T22:00,65.3,51,59.3,0.000,0
2024-09-02T23:00,63.3,54,57.1,0.000,0
2024-09-03T00:00,61.1,55,55.3,0.000,0
2024-09-03T01:00,59.5,58,54.0,0.000,0
2024-09-03T02:00,58.2,61,53.2,0.000,0
2024-09-03T03:00,57.0,65,52.6,0.000,0
2024-09-03T04:00,55.5,70,51.8,0.000,0
2024-09-03T05:00,54.3,75,51.0,0.000,0
2024-09-03T06:00,53.7,77,50.3,0.000,0
2024-09-03T07:00,54.0,77,50.4,0.000,0
2024-09-03T08:00,57.3,72,54.4,0.000,0
2024-09-03T09:00,61.7,62,58.5,0.000,0
2024-09-03T10:00,65.8,48,61.1,0.000,0
2024-09-03T11:00,68.4,36,63.4,0.000,0
2024-09-03T12:00,69.8,34,66.5,0.000,0
2024-09-03T13:00,71.1,34,68.9,0.000,0
2024-09-03T14:00,72.0,33,70.0,0.000,0
2024-09-03T15:00,72.6,32,70.4,0.000,0
2024-09-03T16:00,73.0,32,69.4,0.000,0
2024-09-03T17:00,73.0,33,68.1,0.000,0
2024-09-03T18:00,72.0,34,67.0,0.000,0
2024-09-03T19:00,68.4,44,65.1,0.000,0
2024-09-03T20:00,64.1,52,61.2,0.000,0
2024-09-03T21:00,62.5,62,60.4,0.000,0
2024-09-03T22:00,60.9,70,59.1,0.000,0
2024-09-03T23:00,59.9,78,58.6,0.000,0
2024-09-04T00:00,58.2,81,56.9,0.000,0
2024-09-04T01:00,57.6,78,56.1,0.000,0
2024-09-04T02:00,56.2,79,54.4,0.000,0
2024-09-04T03:00,54.5,85,52.1,0.000,0
2024-09-04T04:00,53.8,90,51.8,0.000,0
2024-09-04T05:00,53.9,93,52.7,0.000,0
2024-09-04T06:00,53.8,95,52.9,0.000,0
2024-09-04T07:00,54.7,93,54.0,0.000,0
2024-09-04T08:00,59.5,80,58.7,0.000,0
2024-09-04T09:00,65.0,67,64.4,0.000,0
2024-09-04T10:00,69.9,53,68.4,0.000,0
2024-09-04T11:00,72.8,45,72.0,0.000,0
2024-09-04T12:00,74.6,42,75.1,0.000,0
2024-09-04T13:00,76.1,40,77.8,0.000,0
2024-09-04T14:00,76.9,40,78.0,0.000,0
2024-09-04T15:00,76.4,38,74.8,0.000,0
2024-09-04T16:00,75.2,35,71.2,0.000,0
2024-09-04T17:00,74.3,37,70.4,0.000,0
2024-09-04T18:00,72.6,38,68.7,0.000,0
2024-09-04T19:00,69.0,43,65.8,0.000,0
2024-09-04T20:00,63.8,59,61.3,0.000,0
2024-09-04T21:00,62.0,69,60.1,0.000,0
2024-09-04T22:00,61.3,75,59.8,0.000,0
2024-09-04T23:00,62.1,75,61.2,0.000,0
2024-09-05T00:00,63.2,73,63.5,0.000,0
2024-09-05T01:00,58.0,87,58.3,0.000,0
2024-09-05T02:00,57.0,92,57.2,0.000,0
2024-09-05T03:00,55.8,94,55.4,0.000,0
2024-09-05T04:00,55.1,94,54.7,0.000,0
2024-09-05T05:00,54.8,95,54.3,0.000,0
2024-09-05T06:00,54.5,97,53.9,0.000,0
2024-09-05T07:00,55.3,96,54.4,0.000,0
2024-09-05T08:00,60.6,85,59.9,0.000,0
2024-09-05T09:00,65.8,73,65.6,0.000,0
2024-09-05T10:00,69.8,60,68.6,0.000,0
2024-09-05T11:00,72.4,52,71.9,0.000,0
2024-09-05T12:00,74.7,47,74.9,0.000,0
2024-09-05T13:00,76.6,42,77.1,0.000,0
2024-09-05T14:00,77.8,41,78.0,0.000,0
2024-09-05T15:00,77.5,45,77.3,0.000,0
2024-09-05T16:00,76.8,44,74.7,0.000,0
2024-09-05T17:00,75.7,39,71.1,0.000,0
2024-09-05T18:00,72.8,42,67.9,0.000,0
2024-09-05T19:00,68.9,56,66.4,0.000,0
2024-09-05T20:00,65.6,68,64.7,0.000,0
2024-09-05T21:00,63.4,86,64.1,0.000,0
2024-09-05T22:00,62.5,85,63.1,0.000,0
2024-09-05T23:00,61.2,84,61.4,0.000,0
2024-09-06T00:00,59.9,87,60.0,0.000,0
2024-09-06T01:00,58.5,90,58.6,0.000,0
2024-09-06T02:00,58.3,92,58.7,0.000,0
2024-09-06T03:00,58.2,95,58.6,0.000,0
2024-09-06T04:00,58.4,96,58.5,0.000,0
2024-09-06T05:00,58.6,98,58.6,0.000,0
2024-09-06T06:00,58.1,98,57.9,0.000,0
2024-09-06T07:00,57.9,98,57.3,0.000,0
2024-09-06T08:00,61.1,88,60.5,0.000,1
2024-09-06T09:00,65.4,78,64.7,0.000,2
2024-09-06T10:00,69.5,71,69.4,0.000,3
2024-09-06T11:00,72.0,66,72.5,0.000,3
2024-09-06T12:00,74.1,63,75.5,0.000,1
2024-09-06T13:00,77.6,59,82.0,0.000,3
2024-09-06T14:00,77.8,58,80.3,0.004,51
2024-09-06T15:00,78.7,56,81.5,0.000,2
2024-09-06T16:00,79.4,55,81.1,0.000,2
2024-09-06T17:00,76.0,66,76.5,0.000,1
2024-09-06T18:00,74.3,68,74.4,0.000,0
2024-09-06T19:00,71.3,75,72.1,0.000,0
2024-09-06T20:00,69.1,82,71.3,0.000,0
2024-09-06T21:00,69.9,77,71.8,0.000,1
2024-09-06T22:00,69.5,79,71.6,0.000,2
2024-09-06T23:00,68.3,84,71.3,0.000,2
2024-09-07T00:00,67.7,88,70.9,0.000,0
2024-09-07T01:00,66.6,92,70.2,0.000,2
2024-09-07T02:00,65.3,94,68.3,0.000,2
2024-09-07T03:00,65.1,96,68.2,0.000,2
2024-09-07T04:00,64.8,98,68.3,0.004,51
2024-09-07T05:00,64.1,98,67.2,0.004,51
2024-09-07T06:00,63.4,99,65.9,0.000,2
2024-09-07T07:00,65.8,95,68.7,0.000,2
2024-09-07T08:00,68.1,87,69.1,0.004,51
2024-09-07T09:00,69.5,86,70.9,0.008,51
2024-09-07T10:00,71.0,80,71.0,0.008,51
2024-09-07T11:00,72.5,75,72.6,0.008,51
2024-09-07T12:00,74.0,67,73.1,0.004,51
2024-09-07T13:00,75.8,64,75.1,0.004,51
2024-09-07T14:00,74.2,68,73.1,0.004,51
2024-09-07T15:00,74.6,69,73.2,0.008,51
2024-09-07T16:00,71.9,76,71.8,0.047,55
2024-09-07T17:00,66.2,75,62.2,0.020,53
2024-09-07T18:00,64.9,70,62.2,0.000,3
2024-09-07T19:00,64.4,70,63.4,0.000,2
2024-09-07T20:00,63.5,73,62.5,0.000,2
2024-09-07T21:00,62.6,75,62.1,0.000,1
2024-09-07T22:00,61.0,84,61.9,0.000,0
2024-09-07T23:00,57.2,93,56.8,0.000,0
2024-09-08T00:00,56.3,96,55.8,0.000,0
2024-09-08T01:00,57.4,93,56.7,0.000,0
2024-09-08T02:00,57.4,90,55.8,0.000,0
2024-09-08T03:00,56.7,83,53.4,0.000,0
2024-09-08T04:00,55.1,80,51.6,0.000,0
2024-09-08T05:00,53.3,82,50.4,0.000,0
2024-09-08T06:00,52.3,84,49.1,0.000,0
2024-09-08T07:00,52.2,83,49.0,0.000,0
2024-09-08T08:00,54.7,77,50.8,0.000,0
2024-09-08T09:00,58.6,61,52.8,0.000,0
2024-09-08T10:00,60.8,52,54.1,0.000,0
2024-09-08T11:00,63.0,47,57.8,0.000,0
2024-09-08T12:00,65.2,45,60.2,0.000,0
2024-09-08T13:00,67.6,38,62.6,0.000,0
2024-09-08T14:00,69.2,37,64.8,0.000,0
2024-09-08T15:00,70.1,35,64.4,0.000,0
2024-09-08T16:00,70.9,33,63.9,0.000,0
2024-09-08T17:00,70.0,32,61.9,0.000,0
2024-09-08T18:00,69.0,34,61.8,0.000,0
2024-09-08T19:00,66.1,38,59.9,0.000,0
2024-09-08T20:00,63.5,42,57.2,0.000,0
2024-09-08T21:00,61.4,48,56.1,0.000,0
2024-09-08T22:00,60.0,50,54.8,0.000,0
2024-09-08T23:00,58.3,54,53.3,0.000,0
2024-09-09T00:00,57.2,58,52.4,0.000,0
2024-09-09T01:00,55.9,60,51.2,0.000,0
2024-09-09T02:00,55.1,61,50.5,0.000,0
2024-09-09T03:00,53.6,66,49.5,0.000,0
2024-09-09T04:00,52.3,69,48.4,0.000,0
2024-09-09T05:00,51.4,72,47.7,0.000,0
2024-09-09T06:00,50.6,73,46.8,0.000,0
2024-09-09T07:00,50.8,75,47.3,0.000,0
2024-09-09T08:00,55.5,67,52.4,0.000,0
2024-09-09T09:00,60.7,59,57.7,0.000,0
2024-09-09T10:00,66.4,51,63.3,0.000,0
2024-09-09T11:00,70.2,43,65.4,0.000,0
2024-09-09T12:00,72.6,40,69.3,0.000,0
2024-09-09T13:00,74.8,38,72.1,0.000,0
2024-09-09T14:00,75.8,36,72.8,0.000,0
2024-09-09T15:00,76.3,34,72.4,0.000,0
2024-09-09T16:00,76.7,33,70.4,0.000,1
2024-09-09T17:00,76.2,33,69.8,0.000,0
2024-09-09T18:00,74.1,37,67.6,0.000,0
2024-09-09T19:00,70.4,42,67.1,0.000,0
2024-09-09T20:00,66.1,50,63.0,0.000,0
2024-09-09T21:00,67.7,44,62.1,0.000,0
2024-09-09T22:00,64.4,52,61.0,0.000,0
2024-09-09T23:00,62.1,58,59.0,0.000,0
2024-09-10T00:00,61.0,60,57.6,0.000,0
2024-09-10T01:00,60.1,63,56.6,0.000,0
2024-09-10T02:00,59.4,65,56.0,0.000,0
2024-09-10T03:00,58.8,66,55.3,0.000,0
2024-09-10T04:00,58.1,66,54.8,0.000,0
2024-09-10T05:00,57.7,66,54.2,0.000,0
2024-09-10T06:00,56.3,70,53.5,0.000,0
2024-09-10T07:00,56.6,74,54.4,0.000,0
2024-09-10T08:00,61.7,69,59.5,0.000,0
2024-09-10T09:00,66.6,67,64.5,0.000,0
2024-09-10T10:00,69.3,63,67.7,0.000,0
2024-09-10T11:00,71.6,59,71.4,0.000,0
2024-09-10T12:00,73.9,52,74.4,0.000,0
2024-09-10T13:00,76.0,47,76.6,0.000,0
2024-09-10T14:00,77.4,41,77.4,0.000,0
2024-09-10T15:00,78.3,37,77.1,0.000,0
2024-09-10T16:00,78.6,35,75.5,0.000,0
2024-09-10T17:00,78.2,34,74.0,0.000,0
2024-09-10T18:00,76.4,37,73.0,0.000,0
2024-09-10T19:00,70.1,51,68.2,0.000,0
2024-09-10T20:00,65.2,62,62.7,0.000,0
2024-09-10T21:00,64.6,65,63.1,0.000,0
2024-09-10T22:00,63.8,67,62.5,0.000,0
2024-09-10T23:00,62.8,67,61.1,0.000,0
2024-09-11T00:00,61.3,66,59.0,0.000,0
2024-09-11T01:00,59.4,68,57.0,0.000,0
2024-09-11T02:00,57.1,76,55.1,0.000,0
2024-09-11T03:00,55.2,85,53.7,0.000,1
2024-09-11T04:00,54.3,89,53.0,0.000,1
2024-09-11T05:00,53.8,91,52.3,0.000,1
2024-09-11T06:00,53.3,91,51.5,0.000,1
2024-09-11T07:00,53.8,87,51.4,0.000,1
2024-09-11T08:00,58.1,77,55.3,0.000,0
2024-09-11T09:00,63.2,62,60.7,0.000,0
2024-09-11T10:00,68.1,51,65.6,0.000,0
2024-09-11T11:00,71.8,44,70.5,0.000,1
2024-09-11T12:00,74.3,38,73.9,0.000,1
2024-09-11T13:00,76.2,35,76.6,0.000,1
2024-09-11T14:00,77.4,34,78.6,0.000,1
2024-09-11T15:00,77.6,36,77.1,0.000,0
2024-09-11T16:00,76.5,37,73.3,0.000,0
2024-09-11T17:00,75.1,39,71.4,0.000,0
2024-09-11T18:00,72.8,45,70.0,0.000,0
2024-09-11T19:00,68.4,66,68.0,0.000,1
2024-09-11T20:00,65.1,86,66.5,0.000,1
2024-09-11T21:00,62.7,93,64.4,0.000,0
2024-09-11T22:00,61.7,94,62.8,0.000,0
2024-09-11T23:00,61.6,95,62.8,0.000,0
2024-09-12T00:00,62.6,97,65.0,0.000,0
2024-09-12T01:00,62.1,100,65.1,0.000,3
2024-09-12T02:00,58.3,100,59.8,0.000,3
2024-09-12T03:00,59.0,100,61.0,0.000,3
2024-09-12T04:00,58.6,100,60.5,0.000,3
2024-09-12T05:00,59.9,100,62.1,0.000,3
2024-09-12T06:00,59.9,100,62.5,0.000,3
2024-09-12T07:00,60.0,100,63.1,0.000,3
2024-09-12T08:00,61.4,98,64.4,0.000,3
2024-09-12T09:00,63.5,92,66.7,0.000,3
2024-09-12T10:00,67.4,78,70.6,0.000,0
2024-09-12T11:00,71.2,67,74.6,0.000,0
2024-09-12T12:00,74.7,54,78.5,0.000,0
2024-09-12T13:00,77.1,47,80.5,0.000,0
2024-09-12T14:00,78.6,43,80.8,0.000,0
2024-09-12T15:00,78.9,40,78.9,0.000,0
2024-09-12T16:00,77.7,40,75.0,0.000,0
2024-09-12T17:00,74.8,47,71.5,0.000,0
2024-09-12T18:00,71.7,57,69.6,0.000,0
2024-09-12T19:00,68.3,73,68.8,0.000,0
2024-09-12T20:00,65.6,86,67.5,0.000,0
2024-09-12T21:00,63.4,91,65.2,0.000,0
2024-09-12T22:00,61.8,93,62.6,0.000,0
2024-09-12T23:00,64.5,88,66.6,0.000,0
2024-09-13T00:00,63.7,91,67.0,0.000,0
2024-09-13T01:00,62.3,96,65.9,0.000,0
2024-09-13T02:00,58.1,100,60.1,0.000,3
